rfid,flight_duration,hive,nosema,gbd
58 AA 92 05 08 00 12 E0,0.441,23,0,1
58 AA 92 05 08 00 12 E0,177.952,23,0,1
58 AA 92 05 08 00 12 E0,0.432,23,0,1
58 AA 92 05 08 00 12 E0,0.425,23,0,1
58 AA 92 05 08 00 12 E0,0.434,23,0,1
58 AA 92 05 08 00 12 E0,0.431,23,0,1
58 AA 92 05 08 00 12 E0,0.435,23,0,1
58 AA 92 05 08 00 12 E0,0.421,23,0,1
58 AA 92 05 08 00 12 E0,88.557,23,0,1
58 AA 92 05 08 00 12 E0,0.469,23,0,1
58 AA 92 05 08 00 12 E0,0.433,23,0,1
58 AA 92 05 08 00 12 E0,0.431,23,0,1
58 AA 92 05 08 00 12 E0,0.439,23,0,1
58 AA 92 05 08 00 12 E0,0.427,23,0,1
58 AA 92 05 08 00 12 E0,0.431,23,0,1
58 AA 92 05 08 00 12 E0,0.465,23,0,1
58 AA 92 05 08 00 12 E0,81558.3,23,0,1
58 AA 92 05 08 00 12 E0,1673.34,23,0,1
58 AA 92 05 08 00 12 E0,0.428,23,0,1
58 AA 92 05 08 00 12 E0,0.419,23,0,1
58 AA 92 05 08 00 12 E0,10.853,23,0,1
58 AA 92 05 08 00 12 E0,211.938,23,0,1
58 AA 92 05 08 00 12 E0,1882.72,23,0,1
58 AA 92 05 08 00 12 E0,0.432,23,0,1
58 AA 92 05 08 00 12 E0,0.433,23,0,1
58 AA 92 05 08 00 12 E0,0.432,23,0,1
58 AA 92 05 08 00 12 E0,0.419,23,0,1
58 AA 92 05 08 00 12 E0,0.446,23,0,1
58 AA 92 05 08 00 12 E0,268.663,23,0,1
58 AA 92 05 08 00 12 E0,1818.48,23,0,1
58 AA 92 05 08 00 12 E0,0.429,23,0,1
58 AA 92 05 08 00 12 E0,77738.2,23,0,1
58 AA 92 05 08 00 12 E0,104.161,23,0,1
58 AA 92 05 08 00 12 E0,0.429,23,0,1
58 AA 92 05 08 00 12 E0,26.586,23,0,1
58 AA 92 05 08 00 12 E0,0.432,23,0,1
58 AA 92 05 08 00 12 E0,16.252,23,0,1
58 AA 92 05 08 00 12 E0,1048.99,23,0,1
58 AA 92 05 08 00 12 E0,0.434,23,0,1
58 AA 92 05 08 00 12 E0,0.431,23,0,1
58 AA 92 05 08 00 12 E0,0.437,23,0,1
58 AA 92 05 08 00 12 E0,0.433,23,0,1
58 AA 92 05 08 00 12 E0,0.431,23,0,1
58 AA 92 05 08 00 12 E0,0.425,23,0,1
58 AA 92 05 08 00 12 E0,1227.32,23,0,1
58 AA 92 05 08 00 12 E0,0.433,23,0,1
58 AA 92 05 08 00 12 E0,1589.19,23,0,1
58 AA 92 05 08 00 12 E0,0.428,23,0,1
58 AA 92 05 08 00 12 E0,0.431,23,0,1
58 AA 92 05 08 00 12 E0,0.433,23,0,1
58 AA 92 05 08 00 12 E0,1646.64,23,0,1
58 AA 92 05 08 00 12 E0,0.432,23,0,1
58 AA 92 05 08 00 12 E0,0.433,23,0,1
58 AA 92 05 08 00 12 E0,87275.5,23,0,1
58 AA 92 05 08 00 12 E0,77.514,23,0,1
58 AA 92 05 08 00 12 E0,0.46,23,0,1
58 AA 92 05 08 00 12 E0,0.431,23,0,1
58 AA 92 05 08 00 12 E0,0,23,0,0
58 AA 92 05 08 00 12 E0,0.433,23,0,0
58 AA 92 05 08 00 12 E0,16.401,23,0,0
58 AA 92 05 08 00 12 E0,0.433,23,0,0
58 AA 92 05 08 00 12 E0,0.419,23,0,0
58 AA 92 05 08 00 12 E0,0.929,23,0,0
58 AA 92 05 08 00 12 E0,0.431,23,0,0
58 AA 92 05 08 00 12 E0,83638.6,23,0,1
58 AA 92 05 08 00 12 E0,0.42,23,0,1
58 AA 92 05 08 00 12 E0,75.896,23,0,1
58 AA 92 05 08 00 12 E0,0.432,23,0,1
58 AA 92 05 08 00 12 E0,0.422,23,0,1
58 AA 92 05 08 00 12 E0,0.426,23,0,1
58 AA 92 05 08 00 12 E0,0.432,23,0,1
58 AA 92 05 08 00 12 E0,0.432,23,0,1
58 AA 92 05 08 00 12 E0,0.448,23,0,1
58 AA 92 05 08 00 12 E0,0.426,23,0,1
58 AA 92 05 08 00 12 E0,0.437,23,0,1
58 AA 92 05 08 00 12 E0,0.421,23,0,1
58 AA 92 05 08 00 12 E0,0.419,23,0,1
58 AA 92 05 08 00 12 E0,0.432,23,0,1
58 AA 92 05 08 00 12 E0,0.433,23,0,1
58 AA 92 05 08 00 12 E0,0.435,23,0,1
58 AA 92 05 08 00 12 E0,0.431,23,0,1
58 AA 92 05 08 00 12 E0,0.429,23,0,1
58 AA 92 05 08 00 12 E0,0.419,23,0,1
58 AA 92 05 08 00 12 E0,0.425,23,0,1
58 AA 92 05 08 00 12 E0,142.321,23,0,0
58 AA 92 05 08 00 12 E0,0.484,23,0,0
58 AA 92 05 08 00 12 E0,14.07,23,0,0
58 AA 92 05 08 00 12 E0,0.432,23,0,0
58 AA 92 05 08 00 12 E0,0.431,23,0,0
58 AA 92 05 08 00 12 E0,0.434,23,0,0
58 AA 92 05 08 00 12 E0,0,23,0,1
58 AA 92 05 08 00 12 E0,55.488,23,0,1
58 AA 92 05 08 00 12 E0,0.428,23,0,1
58 AA 92 05 08 00 12 E0,0.431,23,0,1
58 AA 92 05 08 00 12 E0,982.205,23,0,1
58 AA 92 05 08 00 12 E0,0.433,23,0,1
58 AA 92 05 08 00 12 E0,0.431,23,0,1
58 AA 92 05 08 00 12 E0,0.437,23,0,1
58 AA 92 05 08 00 12 E0,0.432,23,0,1
58 AA 92 05 08 00 12 E0,0.431,23,0,1
58 AA 92 05 08 00 12 E0,0.434,23,0,1
58 AA 92 05 08 00 12 E0,30.01,23,0,1
58 AA 92 05 08 00 12 E0,0.434,23,0,1
58 AA 92 05 08 00 12 E0,0.431,23,0,1
58 AA 92 05 08 00 12 E0,0.431,23,0,1
58 AA 92 05 08 00 12 E0,51.838,23,0,1
58 AA 92 05 08 00 12 E0,1.342,23,0,1
58 AA 92 05 08 00 12 E0,0.431,23,0,1
58 AA 92 05 08 00 12 E0,1257.63,23,0,1
58 AA 92 05 08 00 12 E0,0.433,23,0,1
58 AA 92 05 08 00 12 E0,86.678,23,0,1
58 AA 92 05 08 00 12 E0,0.433,23,0,1
58 AA 92 05 08 00 12 E0,14897.6,23,0,1
58 AA 92 05 08 00 12 E0,0.48,23,0,1
58 AA 92 05 08 00 12 E0,0.431,23,0,1
58 AA 92 05 08 00 12 E0,62.642,23,0,1
58 AA 92 05 08 00 12 E0,0.433,23,0,1
58 AA 92 05 08 00 12 E0,0.461,23,0,1
58 AA 92 05 08 00 12 E0,0.434,23,0,1
58 AA 92 05 08 00 12 E0,0.466,23,0,1
58 AA 92 05 08 00 12 E0,72136.6,23,0,0
58 AA 92 05 08 00 12 E0,5961.48,23,0,0
58 AA 92 05 08 00 12 E0,0.888,23,0,0
58 AA 92 05 08 00 12 E0,0.462,23,0,0
58 AA 92 05 08 00 12 E0,0.431,23,0,0
58 AA 92 05 08 00 12 E0,0.486,23,0,0
58 AA 92 05 08 00 12 E0,568.568,23,0,0
58 AA 92 05 08 00 12 E0,21.389,23,0,0
58 AA 92 05 08 00 12 E0,20.793,23,0,0
58 AA 92 05 08 00 12 E0,0.426,23,0,0
58 AA 92 05 08 00 12 E0,168.056,23,0,0
58 AA 92 05 08 00 12 E0,0.435,23,0,0
58 AA 92 05 08 00 12 E0,19.922,23,0,0
58 AA 92 05 08 00 12 E0,0.434,23,0,0
58 AA 92 05 08 00 12 E0,30.434,23,0,0
58 AA 92 05 08 00 12 E0,66.746,23,0,0
58 AA 92 05 08 00 12 E0,299.06,23,0,0
58 AA 92 05 08 00 12 E0,0.434,23,0,0
58 AA 92 05 08 00 12 E0,0.431,23,0,0
58 AA 92 05 08 00 12 E0,0.425,23,0,0
58 AA 92 05 08 00 12 E0,131.734,23,0,0
58 AA 92 05 08 00 12 E0,0.432,23,0,0
32 A6 92 05 08 00 12 E0,0,24,0,1
32 A6 92 05 08 00 12 E0,0.419,24,0,1
32 A6 92 05 08 00 12 E0,0.447,24,0,1
32 A6 92 05 08 00 12 E0,6.828,24,0,1
32 A6 92 05 08 00 12 E0,0.428,24,0,1
32 A6 92 05 08 00 12 E0,0.425,24,0,1
32 A6 92 05 08 00 12 E0,0.442,24,0,1
32 A6 92 05 08 00 12 E0,18.835,24,0,1
32 A6 92 05 08 00 12 E0,0.432,24,0,1
32 A6 92 05 08 00 12 E0,82442.2,24,0,1
32 A6 92 05 08 00 12 E0,0.423,24,0,1
32 A6 92 05 08 00 12 E0,0.426,24,0,1
32 A6 92 05 08 00 12 E0,0.454,24,0,1
32 A6 92 05 08 00 12 E0,0.471,24,0,1
32 A6 92 05 08 00 12 E0,0.432,24,0,1
32 A6 92 05 08 00 12 E0,1.823,24,0,1
32 A6 92 05 08 00 12 E0,0.428,24,0,1
32 A6 92 05 08 00 12 E0,0.443,24,0,1
32 A6 92 05 08 00 12 E0,0.432,24,0,1
32 A6 92 05 08 00 12 E0,0.433,24,0,1
32 A6 92 05 08 00 12 E0,0.431,24,0,1
32 A6 92 05 08 00 12 E0,0.425,24,0,1
32 A6 92 05 08 00 12 E0,0.433,24,0,1
32 A6 92 05 08 00 12 E0,0.425,24,0,1
32 A6 92 05 08 00 12 E0,0.431,24,0,1
32 A6 92 05 08 00 12 E0,0,24,0,1
32 A6 92 05 08 00 12 E0,0.459,24,0,1
32 A6 92 05 08 00 12 E0,0.432,24,0,1
32 A6 92 05 08 00 12 E0,0.452,24,0,1
32 A6 92 05 08 00 12 E0,0.428,24,0,1
32 A6 92 05 08 00 12 E0,0.42,24,0,1
32 A6 92 05 08 00 12 E0,267271,24,0,1
32 A6 92 05 08 00 12 E0,0.434,24,0,1
32 A6 92 05 08 00 12 E0,0.495,24,0,1
32 A6 92 05 08 00 12 E0,0.431,24,0,1
32 A6 92 05 08 00 12 E0,0.427,24,0,1
32 A6 92 05 08 00 12 E0,0.419,24,0,1
32 A6 92 05 08 00 12 E0,2.24,24,0,1
32 A6 92 05 08 00 12 E0,0.446,24,0,1
32 A6 92 05 08 00 12 E0,0.432,24,0,1
32 A6 92 05 08 00 12 E0,0.433,24,0,1
32 A6 92 05 08 00 12 E0,0.432,24,0,1
32 A6 92 05 08 00 12 E0,0.431,24,0,1
32 A6 92 05 08 00 12 E0,0.449,24,0,1
32 A6 92 05 08 00 12 E0,0.431,24,0,1
32 A6 92 05 08 00 12 E0,0.431,24,0,1
32 A6 92 05 08 00 12 E0,0.428,24,0,1
32 A6 92 05 08 00 12 E0,0.438,24,0,1
32 A6 92 05 08 00 12 E0,0.431,24,0,1
32 A6 92 05 08 00 12 E0,0.427,24,0,1
32 A6 92 05 08 00 12 E0,0.426,24,0,1
32 A6 92 05 08 00 12 E0,0.473,24,0,1
32 A6 92 05 08 00 12 E0,0.433,24,0,1
32 A6 92 05 08 00 12 E0,0.437,24,0,1
32 A6 92 05 08 00 12 E0,0.431,24,0,1
32 A6 92 05 08 00 12 E0,0.456,24,0,1
32 A6 92 05 08 00 12 E0,0.432,24,0,1
32 A6 92 05 08 00 12 E0,0.431,24,0,1
32 A6 92 05 08 00 12 E0,0.433,24,0,1
32 A6 92 05 08 00 12 E0,0.467,24,0,1
32 A6 92 05 08 00 12 E0,4.051,24,0,1
32 A6 92 05 08 00 12 E0,0.448,24,0,1
32 A6 92 05 08 00 12 E0,0.433,24,0,1
32 A6 92 05 08 00 12 E0,0.425,24,0,1
32 A6 92 05 08 00 12 E0,0.431,24,0,1
32 A6 92 05 08 00 12 E0,0.471,24,0,1
32 A6 92 05 08 00 12 E0,0.431,24,0,1
32 A6 92 05 08 00 12 E0,0.425,24,0,1
32 A6 92 05 08 00 12 E0,0.447,24,0,1
32 A6 92 05 08 00 12 E0,0.431,24,0,1
32 A6 92 05 08 00 12 E0,0.431,24,0,1
32 A6 92 05 08 00 12 E0,0.435,24,0,1
32 A6 92 05 08 00 12 E0,0.432,24,0,1
32 A6 92 05 08 00 12 E0,0.431,24,0,1
32 A6 92 05 08 00 12 E0,17.325,24,0,1
32 A6 92 05 08 00 12 E0,0.427,24,0,1
32 A6 92 05 08 00 12 E0,0.421,24,0,1
32 A6 92 05 08 00 12 E0,260.789,24,0,1
32 A6 92 05 08 00 12 E0,0.443,24,0,1
32 A6 92 05 08 00 12 E0,0.457,24,0,1
32 A6 92 05 08 00 12 E0,0.426,24,0,1
32 A6 92 05 08 00 12 E0,0.462,24,0,1
32 A6 92 05 08 00 12 E0,0.425,24,0,1
32 A6 92 05 08 00 12 E0,4.978,24,0,1
32 A6 92 05 08 00 12 E0,14.003,24,0,1
32 A6 92 05 08 00 12 E0,0.432,24,0,1
32 A6 92 05 08 00 12 E0,83825.4,24,0,1
32 A6 92 05 08 00 12 E0,0.433,24,0,1
32 A6 92 05 08 00 12 E0,4.15,24,0,1
32 A6 92 05 08 00 12 E0,803.722,24,0,1
32 A6 92 05 08 00 12 E0,0.457,24,0,1
32 A6 92 05 08 00 12 E0,0.427,24,0,1
32 A6 92 05 08 00 12 E0,11.706,24,0,1
32 A6 92 05 08 00 12 E0,10.443,24,0,1
32 A6 92 05 08 00 12 E0,3.52,24,0,1
32 A6 92 05 08 00 12 E0,0.421,24,0,1
32 A6 92 05 08 00 12 E0,0.444,24,0,1
32 A6 92 05 08 00 12 E0,0,24,0,1
32 A6 92 05 08 00 12 E0,5.398,24,0,1
32 A6 92 05 08 00 12 E0,0.431,24,0,1
32 A6 92 05 08 00 12 E0,9.585,24,0,1
32 A6 92 05 08 00 12 E0,768.479,24,0,1
32 A6 92 05 08 00 12 E0,0.426,24,0,1
32 A6 92 05 08 00 12 E0,0.425,24,0,1
32 A6 92 05 08 00 12 E0,0.46,24,0,1
32 A6 92 05 08 00 12 E0,0.426,24,0,1
32 A6 92 05 08 00 12 E0,0.425,24,0,1
32 A6 92 05 08 00 12 E0,0.435,24,0,1
32 A6 92 05 08 00 12 E0,0.425,24,0,1
32 A6 92 05 08 00 12 E0,0.441,24,0,1
32 A6 92 05 08 00 12 E0,0,24,0,1
32 A6 92 05 08 00 12 E0,0.443,24,0,1
32 A6 92 05 08 00 12 E0,0.426,24,0,1
32 A6 92 05 08 00 12 E0,0.427,24,0,1
32 A6 92 05 08 00 12 E0,29.062,24,0,1
32 A6 92 05 08 00 12 E0,0.426,24,0,1
32 A6 92 05 08 00 12 E0,0.425,24,0,1
32 A6 92 05 08 00 12 E0,0.875,24,0,1
32 A6 92 05 08 00 12 E0,61.839,24,0,1
32 A6 92 05 08 00 12 E0,0.426,24,0,1
32 A6 92 05 08 00 12 E0,6.767,24,0,1
32 A6 92 05 08 00 12 E0,0.42,24,0,1
32 A6 92 05 08 00 12 E0,79293.5,24,0,0
32 A6 92 05 08 00 12 E0,0.435,24,0,0
32 A6 92 05 08 00 12 E0,82.771,24,0,0
32 A6 92 05 08 00 12 E0,0.432,24,0,0
32 A6 92 05 08 00 12 E0,0.432,24,0,0
32 A6 92 05 08 00 12 E0,3.655,24,0,0
44 A8 92 05 08 00 12 E0,0,24,1,1
44 A8 92 05 08 00 12 E0,0.426,24,1,1
44 A8 92 05 08 00 12 E0,0.433,24,1,1
44 A8 92 05 08 00 12 E0,0.419,24,1,1
44 A8 92 05 08 00 12 E0,0.48,24,1,1
44 A8 92 05 08 00 12 E0,0.427,24,1,1
44 A8 92 05 08 00 12 E0,0.431,24,1,1
44 A8 92 05 08 00 12 E0,0.432,24,1,1
44 A8 92 05 08 00 12 E0,0.422,24,1,1
44 A8 92 05 08 00 12 E0,86201.8,24,1,1
44 A8 92 05 08 00 12 E0,0,24,1,1
44 A8 92 05 08 00 12 E0,9.418,24,1,1
44 A8 92 05 08 00 12 E0,0.433,24,1,1
44 A8 92 05 08 00 12 E0,0.422,24,1,1
44 A8 92 05 08 00 12 E0,0,24,1,1
44 A8 92 05 08 00 12 E0,0.432,24,1,1
44 A8 92 05 08 00 12 E0,2.695,24,1,1
44 A8 92 05 08 00 12 E0,4.569,24,1,1
44 A8 92 05 08 00 12 E0,561.575,24,1,1
44 A8 92 05 08 00 12 E0,26.035,24,1,1
44 A8 92 05 08 00 12 E0,0.405,24,1,1
44 A8 92 05 08 00 12 E0,0.431,24,1,1
44 A8 92 05 08 00 12 E0,0.443,24,1,1
44 A8 92 05 08 00 12 E0,0.421,24,1,1
44 A8 92 05 08 00 12 E0,7.709,24,1,1
44 A8 92 05 08 00 12 E0,0.432,24,1,1
44 A8 92 05 08 00 12 E0,78275.5,24,1,1
B8 A7 92 05 08 00 12 E0,0,24,0,1
B8 A7 92 05 08 00 12 E0,0.422,24,0,1
B8 A7 92 05 08 00 12 E0,13.147,24,0,1
B8 A7 92 05 08 00 12 E0,0.426,24,0,1
B8 A7 92 05 08 00 12 E0,0.422,24,0,1
B8 A7 92 05 08 00 12 E0,0.425,24,0,1
B8 A7 92 05 08 00 12 E0,0.419,24,0,1
B8 A7 92 05 08 00 12 E0,0,24,0,1
B8 A7 92 05 08 00 12 E0,0.427,24,0,1
B8 A7 92 05 08 00 12 E0,0.428,24,0,1
B8 A7 92 05 08 00 12 E0,66.448,24,0,1
B8 A7 92 05 08 00 12 E0,0.432,24,0,1
B8 A7 92 05 08 00 12 E0,0.473,24,0,1
B8 A7 92 05 08 00 12 E0,3689.71,24,0,1
B8 A7 92 05 08 00 12 E0,0.432,24,0,1
B8 A7 92 05 08 00 12 E0,4.587,24,0,1
B8 A7 92 05 08 00 12 E0,88.605,24,0,1
B8 A7 92 05 08 00 12 E0,0.428,24,0,1
B8 A7 92 05 08 00 12 E0,7.145,24,0,1
B8 A7 92 05 08 00 12 E0,0.432,24,0,1
B8 A7 92 05 08 00 12 E0,0.476,24,0,1
B8 A7 92 05 08 00 12 E0,4.499,24,0,1
B8 A7 92 05 08 00 12 E0,0.432,24,0,1
B8 A7 92 05 08 00 12 E0,8.691,24,0,1
B8 A7 92 05 08 00 12 E0,10.814,24,0,1
B8 A7 92 05 08 00 12 E0,5.827,24,0,1
B8 A7 92 05 08 00 12 E0,6.805,24,0,1
B8 A7 92 05 08 00 12 E0,0.432,24,0,1
B8 A7 92 05 08 00 12 E0,20.406,24,0,1
B8 A7 92 05 08 00 12 E0,0.432,24,0,1
B8 A7 92 05 08 00 12 E0,455.3,24,0,1
B8 A7 92 05 08 00 12 E0,0.432,24,0,1
B8 A7 92 05 08 00 12 E0,0,24,0,1
B8 A7 92 05 08 00 12 E0,0.428,24,0,1
B8 A7 92 05 08 00 12 E0,0.425,24,0,1
B8 A7 92 05 08 00 12 E0,4.459,24,0,1
B8 A7 92 05 08 00 12 E0,0.419,24,0,1
B8 A7 92 05 08 00 12 E0,0.446,24,0,1
B8 A7 92 05 08 00 12 E0,0.431,24,0,1
B8 A7 92 05 08 00 12 E0,0.453,24,0,1
B8 A7 92 05 08 00 12 E0,2.694,24,0,1
B8 A7 92 05 08 00 12 E0,0.433,24,0,1
B8 A7 92 05 08 00 12 E0,0.462,24,0,1
B8 A7 92 05 08 00 12 E0,527.897,24,0,1
B8 A7 92 05 08 00 12 E0,0.449,24,0,1
B8 A7 92 05 08 00 12 E0,0.396,24,0,1
B8 A7 92 05 08 00 12 E0,0.425,24,0,1
B8 A7 92 05 08 00 12 E0,0.427,24,0,1
B8 A7 92 05 08 00 12 E0,29513.6,24,0,1
B8 A7 92 05 08 00 12 E0,0.475,24,0,1
B8 A7 92 05 08 00 12 E0,0.427,24,0,1
B8 A7 92 05 08 00 12 E0,0.425,24,0,1
B8 A7 92 05 08 00 12 E0,0.452,24,0,1
B8 A7 92 05 08 00 12 E0,0.425,24,0,1
B8 A7 92 05 08 00 12 E0,0.425,24,0,1
B8 A7 92 05 08 00 12 E0,0.427,24,0,1
B8 A7 92 05 08 00 12 E0,0.44,24,0,1
B8 A7 92 05 08 00 12 E0,0.456,24,0,1
B8 A7 92 05 08 00 12 E0,11.791,24,0,1
B8 A7 92 05 08 00 12 E0,0.456,24,0,1
B8 A7 92 05 08 00 12 E0,0.431,24,0,1
B8 A7 92 05 08 00 12 E0,0.467,24,0,1
B8 A7 92 05 08 00 12 E0,0.426,24,0,1
B8 A7 92 05 08 00 12 E0,0.431,24,0,1
B8 A7 92 05 08 00 12 E0,0.451,24,0,1
B8 A7 92 05 08 00 12 E0,0.433,24,0,1
B8 A7 92 05 08 00 12 E0,0.425,24,0,1
B8 A7 92 05 08 00 12 E0,0.442,24,0,1
B8 A7 92 05 08 00 12 E0,0.432,24,0,1
B8 A7 92 05 08 00 12 E0,0.431,24,0,1
B8 A7 92 05 08 00 12 E0,0.469,24,0,1
B8 A7 92 05 08 00 12 E0,0.432,24,0,1
B8 A7 92 05 08 00 12 E0,0.432,24,0,1
B8 A7 92 05 08 00 12 E0,0.469,24,0,1
B8 A7 92 05 08 00 12 E0,0.462,24,0,1
B8 A7 92 05 08 00 12 E0,0.443,24,0,1
B8 A7 92 05 08 00 12 E0,0.433,24,0,1
B8 A7 92 05 08 00 12 E0,0.431,24,0,1
B8 A7 92 05 08 00 12 E0,0.438,24,0,1
B8 A7 92 05 08 00 12 E0,0.428,24,0,1
B8 A7 92 05 08 00 12 E0,0.431,24,0,1
B8 A7 92 05 08 00 12 E0,0.432,24,0,1
B8 A7 92 05 08 00 12 E0,3.155,24,0,1
B8 A7 92 05 08 00 12 E0,0.907,24,0,1
B8 A7 92 05 08 00 12 E0,0.433,24,0,1
B8 A7 92 05 08 00 12 E0,4.985,24,0,1
B8 A7 92 05 08 00 12 E0,0.433,24,0,1
B8 A7 92 05 08 00 12 E0,0.442,24,0,1
B8 A7 92 05 08 00 12 E0,0.426,24,0,1
B8 A7 92 05 08 00 12 E0,0.433,24,0,1
B8 A7 92 05 08 00 12 E0,0.436,24,0,1
B8 A7 92 05 08 00 12 E0,0.425,24,0,1
B8 A7 92 05 08 00 12 E0,0.451,24,0,1
B8 A7 92 05 08 00 12 E0,0.426,24,0,1
B8 A7 92 05 08 00 12 E0,0.426,24,0,1
B8 A7 92 05 08 00 12 E0,0.438,24,0,1
B8 A7 92 05 08 00 12 E0,0.432,24,0,1
B8 A7 92 05 08 00 12 E0,0.431,24,0,1
B8 A7 92 05 08 00 12 E0,0.465,24,0,1
B8 A7 92 05 08 00 12 E0,0.432,24,0,1
B8 A7 92 05 08 00 12 E0,0.432,24,0,1
B8 A7 92 05 08 00 12 E0,0.433,24,0,1
B8 A7 92 05 08 00 12 E0,0.431,24,0,1
B8 A7 92 05 08 00 12 E0,0.425,24,0,1
B8 A7 92 05 08 00 12 E0,0.433,24,0,1
B8 A7 92 05 08 00 12 E0,0.432,24,0,1
B8 A7 92 05 08 00 12 E0,0.431,24,0,1
B8 A7 92 05 08 00 12 E0,0.427,24,0,1
B8 A7 92 05 08 00 12 E0,0.432,24,0,1
B8 A7 92 05 08 00 12 E0,0.432,24,0,1
B8 A7 92 05 08 00 12 E0,0.468,24,0,1
B8 A7 92 05 08 00 12 E0,0.431,24,0,1
B8 A7 92 05 08 00 12 E0,0.426,24,0,1
B8 A7 92 05 08 00 12 E0,0.428,24,0,1
B8 A7 92 05 08 00 12 E0,0.432,24,0,1
B8 A7 92 05 08 00 12 E0,0.431,24,0,1
B8 A7 92 05 08 00 12 E0,0.428,24,0,1
B8 A7 92 05 08 00 12 E0,0.431,24,0,1
B8 A7 92 05 08 00 12 E0,0.432,24,0,1
B8 A7 92 05 08 00 12 E0,0.428,24,0,1
B8 A7 92 05 08 00 12 E0,0.431,24,0,1
B8 A7 92 05 08 00 12 E0,0.431,24,0,1
B8 A7 92 05 08 00 12 E0,0.428,24,0,1
B8 A7 92 05 08 00 12 E0,0.467,24,0,1
B8 A7 92 05 08 00 12 E0,0.431,24,0,1
B8 A7 92 05 08 00 12 E0,0.435,24,0,1
B8 A7 92 05 08 00 12 E0,0.426,24,0,1
B8 A7 92 05 08 00 12 E0,0.431,24,0,1
B8 A7 92 05 08 00 12 E0,0.431,24,0,1
B8 A7 92 05 08 00 12 E0,0.421,24,0,1
B8 A7 92 05 08 00 12 E0,0.425,24,0,1
B8 A7 92 05 08 00 12 E0,0.432,24,0,1
B8 A7 92 05 08 00 12 E0,0.427,24,0,1
B8 A7 92 05 08 00 12 E0,0.467,24,0,1
B8 A7 92 05 08 00 12 E0,0.426,24,0,1
B8 A7 92 05 08 00 12 E0,0.428,24,0,1
B8 A7 92 05 08 00 12 E0,0.432,24,0,1
B8 A7 92 05 08 00 12 E0,0.431,24,0,1
B8 A7 92 05 08 00 12 E0,45.87,24,0,1
B8 A7 92 05 08 00 12 E0,0.427,24,0,1
B8 A7 92 05 08 00 12 E0,0.431,24,0,1
B8 A7 92 05 08 00 12 E0,0.434,24,0,1
B8 A7 92 05 08 00 12 E0,0.432,24,0,1
B8 A7 92 05 08 00 12 E0,26.427,24,0,1
B8 A7 92 05 08 00 12 E0,0.427,24,0,1
B8 A7 92 05 08 00 12 E0,0.427,24,0,1
B8 A7 92 05 08 00 12 E0,110.503,24,0,1
B8 A7 92 05 08 00 12 E0,0.426,24,0,1
B8 A7 92 05 08 00 12 E0,0.426,24,0,1
B8 A7 92 05 08 00 12 E0,1050.94,24,0,1
B8 A7 92 05 08 00 12 E0,0.432,24,0,1
B8 A7 92 05 08 00 12 E0,7.685,24,0,1
B8 A7 92 05 08 00 12 E0,0.427,24,0,1
B8 A7 92 05 08 00 12 E0,0.446,24,0,1
B8 A7 92 05 08 00 12 E0,0.433,24,0,1
B8 A7 92 05 08 00 12 E0,0.431,24,0,1
B8 A7 92 05 08 00 12 E0,0.431,24,0,1
B8 A7 92 05 08 00 12 E0,0.427,24,0,1
B8 A7 92 05 08 00 12 E0,0.477,24,0,1
B8 A7 92 05 08 00 12 E0,0.432,24,0,1
B8 A7 92 05 08 00 12 E0,0.43,24,0,1
B8 A7 92 05 08 00 12 E0,0.431,24,0,1
B8 A7 92 05 08 00 12 E0,0.432,24,0,1
B8 A7 92 05 08 00 12 E0,0.433,24,0,1
B8 A7 92 05 08 00 12 E0,0.473,24,0,1
B8 A7 92 05 08 00 12 E0,0.425,24,0,1
B8 A7 92 05 08 00 12 E0,0.433,24,0,1
B8 A7 92 05 08 00 12 E0,0.425,24,0,1
B8 A7 92 05 08 00 12 E0,4.528,24,0,1
B8 A7 92 05 08 00 12 E0,0.434,24,0,1
B8 A7 92 05 08 00 12 E0,0.431,24,0,1
B8 A7 92 05 08 00 12 E0,0.469,24,0,1
B8 A7 92 05 08 00 12 E0,0.434,24,0,1
B8 A7 92 05 08 00 12 E0,0.432,24,0,1
B8 A7 92 05 08 00 12 E0,0.431,24,0,1
B8 A7 92 05 08 00 12 E0,0.45,24,0,1
B8 A7 92 05 08 00 12 E0,254332,24,0,1
B8 A7 92 05 08 00 12 E0,0.426,24,0,1
B8 A7 92 05 08 00 12 E0,0.447,24,0,1
B8 A7 92 05 08 00 12 E0,0.425,24,0,1
B8 A7 92 05 08 00 12 E0,0.426,24,0,1
B8 A7 92 05 08 00 12 E0,16.613,24,0,1
B8 A7 92 05 08 00 12 E0,0.478,24,0,1
B8 A7 92 05 08 00 12 E0,0.431,24,0,1
B8 A7 92 05 08 00 12 E0,1533.19,24,0,1
B8 A7 92 05 08 00 12 E0,0.455,24,0,1
B8 A7 92 05 08 00 12 E0,8.643,24,0,1
B8 A7 92 05 08 00 12 E0,0.426,24,0,1
B8 A7 92 05 08 00 12 E0,0.421,24,0,1
B8 A7 92 05 08 00 12 E0,0,24,0,1
B8 A7 92 05 08 00 12 E0,0.433,24,0,1
B8 A7 92 05 08 00 12 E0,9588.63,24,0,1
B8 A7 92 05 08 00 12 E0,0.426,24,0,1
B8 A7 92 05 08 00 12 E0,0.429,24,0,1
B8 A7 92 05 08 00 12 E0,0.426,24,0,1
