rfid,flight_duration,nosema,gbd
32 A6 92 05 08 00 12 E0,0.421,0,1
32 A6 92 05 08 00 12 E0,260.789,0,1
32 A6 92 05 08 00 12 E0,0.443,0,1
32 A6 92 05 08 00 12 E0,0.457,0,1
32 A6 92 05 08 00 12 E0,0.426,0,1
32 A6 92 05 08 00 12 E0,0.462,0,1
32 A6 92 05 08 00 12 E0,0.425,0,1
32 A6 92 05 08 00 12 E0,4.978,0,1
32 A6 92 05 08 00 12 E0,14.003,0,1
32 A6 92 05 08 00 12 E0,0.432,0,1
32 A6 92 05 08 00 12 E0,83825.4,0,1
32 A6 92 05 08 00 12 E0,0.433,0,1
32 A6 92 05 08 00 12 E0,4.15,0,1
32 A6 92 05 08 00 12 E0,803.722,0,1
32 A6 92 05 08 00 12 E0,0.457,0,1
32 A6 92 05 08 00 12 E0,0.427,0,1
32 A6 92 05 08 00 12 E0,11.706,0,1
32 A6 92 05 08 00 12 E0,10.443,0,1
32 A6 92 05 08 00 12 E0,3.52,0,1
32 A6 92 05 08 00 12 E0,0.421,0,1
32 A6 92 05 08 00 12 E0,0.444,0,1
32 A6 92 05 08 00 12 E0,0,0,1
32 A6 92 05 08 00 12 E0,5.398,0,1
32 A6 92 05 08 00 12 E0,0.431,0,1
32 A6 92 05 08 00 12 E0,9.585,0,1
32 A6 92 05 08 00 12 E0,768.479,0,1
32 A6 92 05 08 00 12 E0,0.426,0,1
32 A6 92 05 08 00 12 E0,0.425,0,1
32 A6 92 05 08 00 12 E0,0.46,0,1
32 A6 92 05 08 00 12 E0,0.426,0,1
32 A6 92 05 08 00 12 E0,0.425,0,1
32 A6 92 05 08 00 12 E0,0.435,0,1
32 A6 92 05 08 00 12 E0,0.425,0,1
32 A6 92 05 08 00 12 E0,0.441,0,1
32 A6 92 05 08 00 12 E0,0,0,1
32 A6 92 05 08 00 12 E0,0.443,0,1
32 A6 92 05 08 00 12 E0,0.426,0,1
32 A6 92 05 08 00 12 E0,0.427,0,1
32 A6 92 05 08 00 12 E0,29.062,0,1
32 A6 92 05 08 00 12 E0,0.426,0,1
32 A6 92 05 08 00 12 E0,0.425,0,1
32 A6 92 05 08 00 12 E0,0.875,0,1
32 A6 92 05 08 00 12 E0,61.839,0,1
32 A6 92 05 08 00 12 E0,0.426,0,1
32 A6 92 05 08 00 12 E0,6.767,0,1
32 A6 92 05 08 00 12 E0,0.42,0,1
32 A6 92 05 08 00 12 E0,79293.5,0,0
32 A6 92 05 08 00 12 E0,0.435,0,0
32 A6 92 05 08 00 12 E0,82.771,0,0
32 A6 92 05 08 00 12 E0,0.432,0,0
32 A6 92 05 08 00 12 E0,0.432,0,0
32 A6 92 05 08 00 12 E0,3.655,0,0
44 A8 92 05 08 00 12 E0,0,1,1
44 A8 92 05 08 00 12 E0,0.426,1,1
44 A8 92 05 08 00 12 E0,0.433,1,1
44 A8 92 05 08 00 12 E0,0.419,1,1
44 A8 92 05 08 00 12 E0,0.48,1,1
44 A8 92 05 08 00 12 E0,0.427,1,1
44 A8 92 05 08 00 12 E0,0.431,1,1
44 A8 92 05 08 00 12 E0,0.432,1,1
44 A8 92 05 08 00 12 E0,0.422,1,1
44 A8 92 05 08 00 12 E0,86201.8,1,1
44 A8 92 05 08 00 12 E0,0,1,1
44 A8 92 05 08 00 12 E0,9.418,1,1
44 A8 92 05 08 00 12 E0,0.433,1,1
44 A8 92 05 08 00 12 E0,0.422,1,1
44 A8 92 05 08 00 12 E0,0,1,1
44 A8 92 05 08 00 12 E0,0.432,1,1
44 A8 92 05 08 00 12 E0,2.695,1,1
44 A8 92 05 08 00 12 E0,4.569,1,1
44 A8 92 05 08 00 12 E0,561.575,1,1
44 A8 92 05 08 00 12 E0,26.035,1,1
44 A8 92 05 08 00 12 E0,0.405,1,1
44 A8 92 05 08 00 12 E0,0.431,1,1
44 A8 92 05 08 00 12 E0,0.443,1,1
44 A8 92 05 08 00 12 E0,0.421,1,1
44 A8 92 05 08 00 12 E0,7.709,1,1
44 A8 92 05 08 00 12 E0,0.432,1,1
44 A8 92 05 08 00 12 E0,78275.5,1,1
B8 A7 92 05 08 00 12 E0,0,0,1
B8 A7 92 05 08 00 12 E0,0.422,0,1
B8 A7 92 05 08 00 12 E0,13.147,0,1
B8 A7 92 05 08 00 12 E0,0.426,0,1
B8 A7 92 05 08 00 12 E0,0.422,0,1
B8 A7 92 05 08 00 12 E0,0.425,0,1
B8 A7 92 05 08 00 12 E0,0.419,0,1
B8 A7 92 05 08 00 12 E0,0,0,1
B8 A7 92 05 08 00 12 E0,0.427,0,1
B8 A7 92 05 08 00 12 E0,0.428,0,1
B8 A7 92 05 08 00 12 E0,66.448,0,1
B8 A7 92 05 08 00 12 E0,0.432,0,1
B8 A7 92 05 08 00 12 E0,0.473,0,1
B8 A7 92 05 08 00 12 E0,3689.71,0,1
B8 A7 92 05 08 00 12 E0,0.432,0,1
B8 A7 92 05 08 00 12 E0,4.587,0,1
B8 A7 92 05 08 00 12 E0,88.605,0,1
B8 A7 92 05 08 00 12 E0,0.428,0,1
B8 A7 92 05 08 00 12 E0,7.145,0,1
B8 A7 92 05 08 00 12 E0,0.432,0,1
B8 A7 92 05 08 00 12 E0,0.476,0,1
B8 A7 92 05 08 00 12 E0,4.499,0,1
B8 A7 92 05 08 00 12 E0,0.432,0,1
B8 A7 92 05 08 00 12 E0,8.691,0,1
B8 A7 92 05 08 00 12 E0,10.814,0,1
B8 A7 92 05 08 00 12 E0,5.827,0,1
B8 A7 92 05 08 00 12 E0,6.805,0,1
B8 A7 92 05 08 00 12 E0,0.432,0,1
B8 A7 92 05 08 00 12 E0,20.406,0,1
B8 A7 92 05 08 00 12 E0,0.432,0,1
B8 A7 92 05 08 00 12 E0,455.3,0,1
B8 A7 92 05 08 00 12 E0,0.432,0,1
B8 A7 92 05 08 00 12 E0,0,0,1
B8 A7 92 05 08 00 12 E0,0.428,0,1
B8 A7 92 05 08 00 12 E0,0.425,0,1
B8 A7 92 05 08 00 12 E0,4.459,0,1
B8 A7 92 05 08 00 12 E0,0.419,0,1
B8 A7 92 05 08 00 12 E0,0.446,0,1
B8 A7 92 05 08 00 12 E0,0.431,0,1
B8 A7 92 05 08 00 12 E0,0.453,0,1
B8 A7 92 05 08 00 12 E0,2.694,0,1
B8 A7 92 05 08 00 12 E0,0.433,0,1
B8 A7 92 05 08 00 12 E0,0.462,0,1
B8 A7 92 05 08 00 12 E0,527.897,0,1
B8 A7 92 05 08 00 12 E0,0.449,0,1
B8 A7 92 05 08 00 12 E0,0.396,0,1
B8 A7 92 05 08 00 12 E0,0.425,0,1
B8 A7 92 05 08 00 12 E0,0.427,0,1
B8 A7 92 05 08 00 12 E0,29513.6,0,1
B8 A7 92 05 08 00 12 E0,0.475,0,1
B8 A7 92 05 08 00 12 E0,0.427,0,1
B8 A7 92 05 08 00 12 E0,0.425,0,1
B8 A7 92 05 08 00 12 E0,0.452,0,1
B8 A7 92 05 08 00 12 E0,0.425,0,1
B8 A7 92 05 08 00 12 E0,0.425,0,1
B8 A7 92 05 08 00 12 E0,0.427,0,1
B8 A7 92 05 08 00 12 E0,0.44,0,1
B8 A7 92 05 08 00 12 E0,0.456,0,1
B8 A7 92 05 08 00 12 E0,11.791,0,1
B8 A7 92 05 08 00 12 E0,0.456,0,1
B8 A7 92 05 08 00 12 E0,0.431,0,1
B8 A7 92 05 08 00 12 E0,0.467,0,1
B8 A7 92 05 08 00 12 E0,0.426,0,1
B8 A7 92 05 08 00 12 E0,0.431,0,1
B8 A7 92 05 08 00 12 E0,0.451,0,1
B8 A7 92 05 08 00 12 E0,0.433,0,1
B8 A7 92 05 08 00 12 E0,0.425,0,1
B8 A7 92 05 08 00 12 E0,0.442,0,1
B8 A7 92 05 08 00 12 E0,0.432,0,1
B8 A7 92 05 08 00 12 E0,0.431,0,1
B8 A7 92 05 08 00 12 E0,0.469,0,1
B8 A7 92 05 08 00 12 E0,0.432,0,1
B8 A7 92 05 08 00 12 E0,0.432,0,1
B8 A7 92 05 08 00 12 E0,0.469,0,1
B8 A7 92 05 08 00 12 E0,0.462,0,1
B8 A7 92 05 08 00 12 E0,0.443,0,1
B8 A7 92 05 08 00 12 E0,0.433,0,1
B8 A7 92 05 08 00 12 E0,0.431,0,1
B8 A7 92 05 08 00 12 E0,0.438,0,1
B8 A7 92 05 08 00 12 E0,0.428,0,1
B8 A7 92 05 08 00 12 E0,0.431,0,1
B8 A7 92 05 08 00 12 E0,0.432,0,1
B8 A7 92 05 08 00 12 E0,3.155,0,1
B8 A7 92 05 08 00 12 E0,0.907,0,1
B8 A7 92 05 08 00 12 E0,0.433,0,1
B8 A7 92 05 08 00 12 E0,4.985,0,1
B8 A7 92 05 08 00 12 E0,0.433,0,1
B8 A7 92 05 08 00 12 E0,0.442,0,1
B8 A7 92 05 08 00 12 E0,0.426,0,1
B8 A7 92 05 08 00 12 E0,0.433,0,1
B8 A7 92 05 08 00 12 E0,0.436,0,1
B8 A7 92 05 08 00 12 E0,0.425,0,1
B8 A7 92 05 08 00 12 E0,0.451,0,1
B8 A7 92 05 08 00 12 E0,0.426,0,1
B8 A7 92 05 08 00 12 E0,0.426,0,1
B8 A7 92 05 08 00 12 E0,0.438,0,1
B8 A7 92 05 08 00 12 E0,0.432,0,1
B8 A7 92 05 08 00 12 E0,0.431,0,1
B8 A7 92 05 08 00 12 E0,0.465,0,1
B8 A7 92 05 08 00 12 E0,0.432,0,1
B8 A7 92 05 08 00 12 E0,0.432,0,1
B8 A7 92 05 08 00 12 E0,0.433,0,1
B8 A7 92 05 08 00 12 E0,0.431,0,1
B8 A7 92 05 08 00 12 E0,0.425,0,1
B8 A7 92 05 08 00 12 E0,0.433,0,1
B8 A7 92 05 08 00 12 E0,0.432,0,1
B8 A7 92 05 08 00 12 E0,0.431,0,1
B8 A7 92 05 08 00 12 E0,0.427,0,1
B8 A7 92 05 08 00 12 E0,0.432,0,1
B8 A7 92 05 08 00 12 E0,0.432,0,1
B8 A7 92 05 08 00 12 E0,0.468,0,1
B8 A7 92 05 08 00 12 E0,0.431,0,1
B8 A7 92 05 08 00 12 E0,0.426,0,1
B8 A7 92 05 08 00 12 E0,0.428,0,1
B8 A7 92 05 08 00 12 E0,0.432,0,1
B8 A7 92 05 08 00 12 E0,0.431,0,1
B8 A7 92 05 08 00 12 E0,0.428,0,1
B8 A7 92 05 08 00 12 E0,0.431,0,1
B8 A7 92 05 08 00 12 E0,0.432,0,1
B8 A7 92 05 08 00 12 E0,0.428,0,1
B8 A7 92 05 08 00 12 E0,0.431,0,1
B8 A7 92 05 08 00 12 E0,0.431,0,1
B8 A7 92 05 08 00 12 E0,0.428,0,1
B8 A7 92 05 08 00 12 E0,0.467,0,1
B8 A7 92 05 08 00 12 E0,0.431,0,1
B8 A7 92 05 08 00 12 E0,0.435,0,1
B8 A7 92 05 08 00 12 E0,0.426,0,1
B8 A7 92 05 08 00 12 E0,0.431,0,1
B8 A7 92 05 08 00 12 E0,0.431,0,1
B8 A7 92 05 08 00 12 E0,0.421,0,1
B8 A7 92 05 08 00 12 E0,0.425,0,1
B8 A7 92 05 08 00 12 E0,0.432,0,1
B8 A7 92 05 08 00 12 E0,0.427,0,1
B8 A7 92 05 08 00 12 E0,0.467,0,1
B8 A7 92 05 08 00 12 E0,0.426,0,1
B8 A7 92 05 08 00 12 E0,0.428,0,1
B8 A7 92 05 08 00 12 E0,0.432,0,1
B8 A7 92 05 08 00 12 E0,0.431,0,1
B8 A7 92 05 08 00 12 E0,45.87,0,1
B8 A7 92 05 08 00 12 E0,0.427,0,1
B8 A7 92 05 08 00 12 E0,0.431,0,1
B8 A7 92 05 08 00 12 E0,0.434,0,1
B8 A7 92 05 08 00 12 E0,0.432,0,1
B8 A7 92 05 08 00 12 E0,26.427,0,1
B8 A7 92 05 08 00 12 E0,0.427,0,1
B8 A7 92 05 08 00 12 E0,0.427,0,1
B8 A7 92 05 08 00 12 E0,110.503,0,1
B8 A7 92 05 08 00 12 E0,0.426,0,1
B8 A7 92 05 08 00 12 E0,0.426,0,1
B8 A7 92 05 08 00 12 E0,1050.94,0,1
B8 A7 92 05 08 00 12 E0,0.432,0,1
B8 A7 92 05 08 00 12 E0,7.685,0,1
B8 A7 92 05 08 00 12 E0,0.427,0,1
B8 A7 92 05 08 00 12 E0,0.446,0,1
B8 A7 92 05 08 00 12 E0,0.433,0,1
B8 A7 92 05 08 00 12 E0,0.431,0,1
B8 A7 92 05 08 00 12 E0,0.431,0,1
B8 A7 92 05 08 00 12 E0,0.427,0,1
B8 A7 92 05 08 00 12 E0,0.477,0,1
B8 A7 92 05 08 00 12 E0,0.432,0,1
B8 A7 92 05 08 00 12 E0,0.43,0,1
B8 A7 92 05 08 00 12 E0,0.431,0,1
B8 A7 92 05 08 00 12 E0,0.432,0,1
B8 A7 92 05 08 00 12 E0,0.433,0,1
B8 A7 92 05 08 00 12 E0,0.473,0,1
B8 A7 92 05 08 00 12 E0,0.425,0,1
B8 A7 92 05 08 00 12 E0,0.433,0,1
B8 A7 92 05 08 00 12 E0,0.425,0,1
B8 A7 92 05 08 00 12 E0,4.528,0,1
B8 A7 92 05 08 00 12 E0,0.434,0,1
B8 A7 92 05 08 00 12 E0,0.431,0,1
B8 A7 92 05 08 00 12 E0,0.469,0,1
B8 A7 92 05 08 00 12 E0,0.434,0,1
B8 A7 92 05 08 00 12 E0,0.432,0,1
B8 A7 92 05 08 00 12 E0,0.431,0,1
B8 A7 92 05 08 00 12 E0,0.45,0,1
B8 A7 92 05 08 00 12 E0,254332,0,1
B8 A7 92 05 08 00 12 E0,0.426,0,1
B8 A7 92 05 08 00 12 E0,0.447,0,1
B8 A7 92 05 08 00 12 E0,0.425,0,1
B8 A7 92 05 08 00 12 E0,0.426,0,1
B8 A7 92 05 08 00 12 E0,16.613,0,1
B8 A7 92 05 08 00 12 E0,0.478,0,1
B8 A7 92 05 08 00 12 E0,0.431,0,1
B8 A7 92 05 08 00 12 E0,1533.19,0,1
B8 A7 92 05 08 00 12 E0,0.455,0,1
B8 A7 92 05 08 00 12 E0,8.643,0,1
B8 A7 92 05 08 00 12 E0,0.426,0,1
B8 A7 92 05 08 00 12 E0,0.421,0,1
B8 A7 92 05 08 00 12 E0,0,0,1
B8 A7 92 05 08 00 12 E0,0.433,0,1
B8 A7 92 05 08 00 12 E0,9588.63,0,1
B8 A7 92 05 08 00 12 E0,0.426,0,1
B8 A7 92 05 08 00 12 E0,0.429,0,1
B8 A7 92 05 08 00 12 E0,0.426,0,1
B8 A7 92 05 08 00 12 E0,505.211,0,1
B8 A7 92 05 08 00 12 E0,0.433,0,1
B8 A7 92 05 08 00 12 E0,0.431,0,1
B8 A7 92 05 08 00 12 E0,1571.42,0,1
B8 A7 92 05 08 00 12 E0,0.427,0,1
B8 A7 92 05 08 00 12 E0,0.48,0,1
B8 A7 92 05 08 00 12 E0,0.434,0,1
B8 A7 92 05 08 00 12 E0,0.425,0,1
B8 A7 92 05 08 00 12 E0,6.389,0,1
B8 A7 92 05 08 00 12 E0,0.426,0,1
B8 A7 92 05 08 00 12 E0,0.425,0,1
B8 A7 92 05 08 00 12 E0,4215.31,0,1
B8 A7 92 05 08 00 12 E0,0.918,0,1
B8 A7 92 05 08 00 12 E0,0.426,0,1
B8 A7 92 05 08 00 12 E0,0.421,0,1
B8 A7 92 05 08 00 12 E0,7.15,0,1
B8 A7 92 05 08 00 12 E0,0.433,0,1
B8 A7 92 05 08 00 12 E0,0.466,0,1
B8 A7 92 05 08 00 12 E0,0.431,0,1
B8 A7 92 05 08 00 12 E0,69899.7,0,1
B8 A7 92 05 08 00 12 E0,0.479,0,1
B8 A7 92 05 08 00 12 E0,0.433,0,1
B8 A7 92 05 08 00 12 E0,45.115,0,1
B8 A7 92 05 08 00 12 E0,0.426,0,1
B8 A7 92 05 08 00 12 E0,0.478,0,1
B8 A7 92 05 08 00 12 E0,0.426,0,1
B8 A7 92 05 08 00 12 E0,0.425,0,1
B8 A7 92 05 08 00 12 E0,0.427,0,1
B8 A7 92 05 08 00 12 E0,0.425,0,1
EE A5 92 05 08 00 12 E0,0,1,1
EE A5 92 05 08 00 12 E0,0.431,1,1
EE A5 92 05 08 00 12 E0,0.431,1,1
EE A5 92 05 08 00 12 E0,0.427,1,1
EE A5 92 05 08 00 12 E0,0.419,1,1
EE A5 92 05 08 00 12 E0,28.026,1,1
EE A5 92 05 08 00 12 E0,0.422,1,1
EE A5 92 05 08 00 12 E0,0.426,1,1
26 AA 92 05 08 00 12 E0,0,0,1
26 AA 92 05 08 00 12 E0,0.42,0,1
C2 AB 92 05 08 00 12 E0,0,1,1
C2 AB 92 05 08 00 12 E0,0.434,1,1
C2 AB 92 05 08 00 12 E0,0.426,1,1
C2 AB 92 05 08 00 12 E0,0.431,1,1
F8 A7 92 05 08 00 12 E0,0,0,1
F8 A7 92 05 08 00 12 E0,0.431,0,1
F8 A7 92 05 08 00 12 E0,0.419,0,1
F8 A7 92 05 08 00 12 E0,0.469,0,1
F8 A7 92 05 08 00 12 E0,0.432,0,1
F8 A7 92 05 08 00 12 E0,0.419,0,1
F8 A7 92 05 08 00 12 E0,0.427,0,1
F8 A7 92 05 08 00 12 E0,0.425,0,1
F8 A7 92 05 08 00 12 E0,0.432,0,1
F8 A7 92 05 08 00 12 E0,0.448,0,1
F8 A7 92 05 08 00 12 E0,0.425,0,1
F8 A7 92 05 08 00 12 E0,0.419,0,1
F8 A7 92 05 08 00 12 E0,0.434,0,1
F8 A7 92 05 08 00 12 E0,0.433,0,1
F8 A7 92 05 08 00 12 E0,0.431,0,1
F8 A7 92 05 08 00 12 E0,0.45,0,1
F8 A7 92 05 08 00 12 E0,0.432,0,1
F8 A7 92 05 08 00 12 E0,0.419,0,1
F8 A7 92 05 08 00 12 E0,0.421,0,1
F8 A7 92 05 08 00 12 E0,8.151,0,1
F8 A7 92 05 08 00 12 E0,82381.2,0,1
F8 A7 92 05 08 00 12 E0,0.426,0,1
F8 A7 92 05 08 00 12 E0,0.427,0,1
F8 A7 92 05 08 00 12 E0,9.449,0,1
F8 A7 92 05 08 00 12 E0,0.428,0,1
F8 A7 92 05 08 00 12 E0,0.442,0,1
F8 A7 92 05 08 00 12 E0,0.426,0,1
F8 A7 92 05 08 00 12 E0,6.728,0,1
F8 A7 92 05 08 00 12 E0,0.469,0,1
F8 A7 92 05 08 00 12 E0,2206.51,0,1
F8 A7 92 05 08 00 12 E0,0.434,0,1
F8 A7 92 05 08 00 12 E0,0.426,0,1
F8 A7 92 05 08 00 12 E0,682.25,0,1
F8 A7 92 05 08 00 12 E0,0.437,0,1
F8 A7 92 05 08 00 12 E0,0.408,0,1
F8 A7 92 05 08 00 12 E0,0.422,0,1
F8 A7 92 05 08 00 12 E0,0.439,0,1
F8 A7 92 05 08 00 12 E0,0.432,0,1
F8 A7 92 05 08 00 12 E0,0.431,0,1
F8 A7 92 05 08 00 12 E0,0.434,0,1
F8 A7 92 05 08 00 12 E0,0.431,0,1
F8 A7 92 05 08 00 12 E0,0,0,1
F8 A7 92 05 08 00 12 E0,0.439,0,1
F8 A7 92 05 08 00 12 E0,18.13,0,1
F8 A7 92 05 08 00 12 E0,0.434,0,1
F8 A7 92 05 08 00 12 E0,0.432,0,1
F8 A7 92 05 08 00 12 E0,0.419,0,1
F8 A7 92 05 08 00 12 E0,0.441,0,1
F8 A7 92 05 08 00 12 E0,181.13,0,1
F8 A7 92 05 08 00 12 E0,0.475,0,1
F8 A7 92 05 08 00 12 E0,0.426,0,1
F8 A7 92 05 08 00 12 E0,6.399,0,1
F8 A7 92 05 08 00 12 E0,0.426,0,1
F8 A7 92 05 08 00 12 E0,541.19,0,1
F8 A7 92 05 08 00 12 E0,0.422,0,1
F8 A7 92 05 08 00 12 E0,6.223,0,1
F8 A7 92 05 08 00 12 E0,0.434,0,1
F8 A7 92 05 08 00 12 E0,0.454,0,1
F8 A7 92 05 08 00 12 E0,0.425,0,1
F8 A7 92 05 08 00 12 E0,0.434,0,1
F8 A7 92 05 08 00 12 E0,0.438,0,1
F8 A7 92 05 08 00 12 E0,0.427,0,1
F8 A7 92 05 08 00 12 E0,0.433,0,1
F8 A7 92 05 08 00 12 E0,0.432,0,1
F8 A7 92 05 08 00 12 E0,0.427,0,1
F8 A7 92 05 08 00 12 E0,0.428,0,1
F8 A7 92 05 08 00 12 E0,0.432,0,1
F8 A7 92 05 08 00 12 E0,0.425,0,1
F8 A7 92 05 08 00 12 E0,0.425,0,1
F8 A7 92 05 08 00 12 E0,0.436,0,1
F8 A7 92 05 08 00 12 E0,0.432,0,1
F8 A7 92 05 08 00 12 E0,0.431,0,1
F8 A7 92 05 08 00 12 E0,0.433,0,1
F8 A7 92 05 08 00 12 E0,0.431,0,1
F8 A7 92 05 08 00 12 E0,0.431,0,1
F8 A7 92 05 08 00 12 E0,0.427,0,1
F8 A7 92 05 08 00 12 E0,0.425,0,1
F8 A7 92 05 08 00 12 E0,0.426,0,1
F8 A7 92 05 08 00 12 E0,0.469,0,1
F8 A7 92 05 08 00 12 E0,0.432,0,1
F8 A7 92 05 08 00 12 E0,83082.3,0,1
F8 A7 92 05 08 00 12 E0,0.428,0,1
F8 A7 92 05 08 00 12 E0,0.432,0,1
F8 A7 92 05 08 00 12 E0,0.468,0,1
F8 A7 92 05 08 00 12 E0,1.335,0,1
F8 A7 92 05 08 00 12 E0,0.433,0,1
F8 A7 92 05 08 00 12 E0,0.426,0,1
F8 A7 92 05 08 00 12 E0,6.79,0,1
F8 A7 92 05 08 00 12 E0,0.432,0,1
F8 A7 92 05 08 00 12 E0,1120.66,0,1
F8 A7 92 05 08 00 12 E0,0.456,0,1
F8 A7 92 05 08 00 12 E0,0.425,0,1
F8 A7 92 05 08 00 12 E0,0.427,0,1
F8 A7 92 05 08 00 12 E0,40.513,0,1
F8 A7 92 05 08 00 12 E0,0.432,0,1
F8 A7 92 05 08 00 12 E0,0.427,0,1
F8 A7 92 05 08 00 12 E0,0.463,0,1
F8 A7 92 05 08 00 12 E0,0.432,0,1
F8 A7 92 05 08 00 12 E0,0.44,0,1
F8 A7 92 05 08 00 12 E0,0.462,0,1
F8 A7 92 05 08 00 12 E0,0.426,0,1
F8 A7 92 05 08 00 12 E0,0.44,0,1
F8 A7 92 05 08 00 12 E0,0.419,0,1
F8 A7 92 05 08 00 12 E0,0.431,0,1
F8 A7 92 05 08 00 12 E0,0.468,0,1
F8 A7 92 05 08 00 12 E0,0.462,0,1
F8 A7 92 05 08 00 12 E0,0.449,0,1
F8 A7 92 05 08 00 12 E0,818.106,0,1
F8 A7 92 05 08 00 12 E0,0.432,0,1
F8 A7 92 05 08 00 12 E0,0.427,0,1
F8 A7 92 05 08 00 12 E0,10.85,0,1
F8 A7 92 05 08 00 12 E0,0.426,0,1
F8 A7 92 05 08 00 12 E0,0.427,0,1
F8 A7 92 05 08 00 12 E0,0,0,1
F8 A7 92 05 08 00 12 E0,0.43,0,1
F8 A7 92 05 08 00 12 E0,0.425,0,1
F8 A7 92 05 08 00 12 E0,7.571,0,1
F8 A7 92 05 08 00 12 E0,0.426,0,1
F8 A7 92 05 08 00 12 E0,0.431,0,1
F8 A7 92 05 08 00 12 E0,0.422,0,1
F8 A7 92 05 08 00 12 E0,2.255,0,1
F8 A7 92 05 08 00 12 E0,0.434,0,1
F8 A7 92 05 08 00 12 E0,82507.7,0,1
F8 A7 92 05 08 00 12 E0,0.473,0,1
F8 A7 92 05 08 00 12 E0,0.419,0,1
F8 A7 92 05 08 00 12 E0,0.443,0,1
F8 A7 92 05 08 00 12 E0,0.425,0,1
F8 A7 92 05 08 00 12 E0,0.431,0,1
F8 A7 92 05 08 00 12 E0,8.571,0,1
F8 A7 92 05 08 00 12 E0,0.426,0,1
F8 A7 92 05 08 00 12 E0,1631.78,0,1
F8 A7 92 05 08 00 12 E0,273.857,0,1
F8 A7 92 05 08 00 12 E0,9.013,0,1
F8 A7 92 05 08 00 12 E0,0.447,0,1
F8 A7 92 05 08 00 12 E0,2041.56,0,1
F8 A7 92 05 08 00 12 E0,0.426,0,1
F8 A7 92 05 08 00 12 E0,0.425,0,1
F8 A7 92 05 08 00 12 E0,0.429,0,1
F8 A7 92 05 08 00 12 E0,0.425,0,1
F8 A7 92 05 08 00 12 E0,0.425,0,1
F8 A7 92 05 08 00 12 E0,0.444,0,1
F8 A7 92 05 08 00 12 E0,0.425,0,1
F8 A7 92 05 08 00 12 E0,0.425,0,1
F8 A7 92 05 08 00 12 E0,5.757,0,1
F8 A7 92 05 08 00 12 E0,0.478,0,1
F8 A7 92 05 08 00 12 E0,305.894,0,1
F8 A7 92 05 08 00 12 E0,0.874,0,1
F8 A7 92 05 08 00 12 E0,0.421,0,1
F8 A7 92 05 08 00 12 E0,0.431,0,1
F8 A7 92 05 08 00 12 E0,6.833,0,1
F8 A7 92 05 08 00 12 E0,4389.32,0,1
F8 A7 92 05 08 00 12 E0,0.437,0,1
F8 A7 92 05 08 00 12 E0,11.17,0,1
F8 A7 92 05 08 00 12 E0,0.426,0,1
F8 A7 92 05 08 00 12 E0,0.427,0,1
F8 A7 92 05 08 00 12 E0,0.442,0,1
F8 A7 92 05 08 00 12 E0,0.431,0,1
F8 A7 92 05 08 00 12 E0,0.452,0,1
F8 A7 92 05 08 00 12 E0,0.422,0,1
F8 A7 92 05 08 00 12 E0,0.419,0,1
F8 A7 92 05 08 00 12 E0,0.438,0,1
F8 A7 92 05 08 00 12 E0,0.428,0,1
F8 A7 92 05 08 00 12 E0,0.419,0,1
F8 A7 92 05 08 00 12 E0,83784.9,0,1
F8 A7 92 05 08 00 12 E0,0.433,0,1
F8 A7 92 05 08 00 12 E0,19.433,0,1
F8 A7 92 05 08 00 12 E0,0.426,0,1
F8 A7 92 05 08 00 12 E0,0.449,0,1
F8 A7 92 05 08 00 12 E0,0.437,0,1
F8 A7 92 05 08 00 12 E0,0.432,0,1
F8 A7 92 05 08 00 12 E0,0.434,0,1
F8 A7 92 05 08 00 12 E0,0.44,0,1
F8 A7 92 05 08 00 12 E0,0.431,0,1
F8 A7 92 05 08 00 12 E0,1253.19,0,1
F8 A7 92 05 08 00 12 E0,0.432,0,1
F8 A7 92 05 08 00 12 E0,10.466,0,1
F8 A7 92 05 08 00 12 E0,0.427,0,1
F8 A7 92 05 08 00 12 E0,0.427,0,1
F8 A7 92 05 08 00 12 E0,0.425,0,1
F8 A7 92 05 08 00 12 E0,0.427,0,1
F8 A7 92 05 08 00 12 E0,0.428,0,1
F8 A7 92 05 08 00 12 E0,0.425,0,1
F8 A7 92 05 08 00 12 E0,0.425,0,1
F8 A7 92 05 08 00 12 E0,0.415,0,1
F8 A7 92 05 08 00 12 E0,70.637,0,1
F8 A7 92 05 08 00 12 E0,0.432,0,1
F8 A7 92 05 08 00 12 E0,0.427,0,1
F8 A7 92 05 08 00 12 E0,13.069,0,1
F8 A7 92 05 08 00 12 E0,0.438,0,1
F8 A7 92 05 08 00 12 E0,0.416,0,1
F8 A7 92 05 08 00 12 E0,0.426,0,1
F8 A7 92 05 08 00 12 E0,0.431,0,1
F8 A7 92 05 08 00 12 E0,0.427,0,1
F8 A7 92 05 08 00 12 E0,0.431,0,1
F8 A7 92 05 08 00 12 E0,0.474,0,1
F8 A7 92 05 08 00 12 E0,0.433,0,1
F8 A7 92 05 08 00 12 E0,0.903,0,1
F8 A7 92 05 08 00 12 E0,0.433,0,1
F8 A7 92 05 08 00 12 E0,0.437,0,1
F8 A7 92 05 08 00 12 E0,0.432,0,1
F8 A7 92 05 08 00 12 E0,0.433,0,1
F8 A7 92 05 08 00 12 E0,0.431,0,1
F8 A7 92 05 08 00 12 E0,0.431,0,1
F8 A7 92 05 08 00 12 E0,0.463,0,1
